"STUDENTCODE","YEAR","SEMESTER","COURSECODE","TOTALCREDIT","GRADE","LASTUPDATE","FACCODE","DEPCODE","MAJORCODE"
"6431134121","2024","1","2108205","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","2","5500308","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","2","2108373","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","2","2108342","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","2","2108307","1","   ","08/04/2026","21","2108","21080"
"6431134121","2023","1","2108371","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","1","2108325","3","   ","08/04/2026","21","2108","21080"
"6431134121","2023","1","2108301","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","2","2112343","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","2","2108202","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","2","2104253","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","2","2101344","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","1","3200106","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","1","2108205","3","   ","08/04/2026","21","2108","21080"
"6431134121","2022","1","2103213","3","   ","08/04/2026","21","2108","21080"
"6431134121","2021","2","2304184","1","   ","08/04/2026","21","2108","21080"
"6431134121","2021","2","2302163","1","   ","08/04/2026","21","2108","21080"
"6431134121","2021","2","2301108","3","   ","08/04/2026","21","2108","21080"
"6431134121","2021","1","5500111","3","   ","08/04/2026","21","2108","21080"
"6431134121","2021","1","2304103","3","   ","08/04/2026","21","2108","21080"
"6431134121","2021","1","2109101","3","   ","08/04/2026","21","2108","21080"
"6431134121","2021","1","2301107","3","   ","08/04/2026","21","2108","21080"
"6431137021","2025","1","2108311","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","3","2304104","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","2","2301207","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","2","2108342","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","2","2101344","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","1","2108533","3","   ","08/04/2026","21","2108","21080"
"6431137021","2024","1","2108332","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","3","2301108","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","2","2750178","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","2","2110574","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","2","2108372","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","2","2108306","1","   ","08/04/2026","21","2108","21080"
"6431137021","2023","1","2108332","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","1","2108311","3","   ","08/04/2026","21","2108","21080"
"6431137021","2023","1","2100311","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","3","2110101","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","2","2108234","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","2","2106251","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","2","0123104","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","1","3404117","3","   ","08/04/2026","21","2108","21080"
"6431137021","2022","1","2110101","3","   ","08/04/2026","21","2108","21080"
"6531342421","2022","2","2304184","1","   ","08/04/2026","21","2110","21100"
"6531342421","2022","2","2302163","1","   ","08/04/2026","21","2110","21100"
"6531342421","2022","2","2301108","3","   ","08/04/2026","21","2110","21100"
"6531342421","2022","2","2110215","3","   ","08/04/2026","21","2110","21100"
"6531342421","2022","1","3401102","3","   ","08/04/2026","21","2110","21100"
"6531342421","2022","1","2304103","3","   ","08/04/2026","21","2110","21100"
"6531342421","2022","1","2110101","3","   ","08/04/2026","21","2110","21100"
"6531343021","2025","1","2110507","3","   ","08/04/2026","21","2110","21100"
"6531343021","2025","1","2110413","3","   ","08/04/2026","21","2110","21100"
"6531343021","2025","1","0201252","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","2","5500308","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","2","2110503","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","2","2110446","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","2","2110313","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","1","2110581","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","1","2110431","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","1","2110352","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","1","2110322","3","   ","08/04/2026","21","2110","21100"
"6531343021","2024","1","2110203","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","2","3800202","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","2","2110356","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","2","2110316","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","1","3200106","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","1","2603284","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","1","2110251","3","   ","08/04/2026","21","2110","21100"
"6531343021","2023","1","2110202","4","   ","08/04/2026","21","2110","21100"
"6531343021","2022","2","2304184","1","   ","08/04/2026","21","2110","21100"
"6531343021","2022","2","2302163","1","   ","08/04/2026","21","2110","21100"
"6531343021","2022","2","2301108","3","   ","08/04/2026","21","2110","21100"
"6531343021","2022","2","2110215","3","   ","08/04/2026","21","2110","21100"
"6531343021","2022","1","2304183","1","   ","08/04/2026","21","2110","21100"
"6531343021","2022","1","2301107","3","   ","08/04/2026","21","2110","21100"
"6531343021","2022","1","2100111","3","   ","08/04/2026","21","2110","21100"
"6531345321","2025","1","2110488","2","   ","08/04/2026","21","2110","21100"
"6531345321","2025","1","2110413","3","   ","08/04/2026","21","2110","21100"
"6531345321","2025","1","0123106","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","2","2110571","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","2","2110446","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","2","2110327","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","1","2110581","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","1","2110352","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","1","2110322","3","   ","08/04/2026","21","2110","21100"
"6531345321","2024","1","2110203","3","   ","08/04/2026","21","2110","21100"
"6531345321","2023","2","5500208","3","   ","08/04/2026","21","2110","21100"
"6531345321","2023","2","2110366","1","   ","08/04/2026","21","2110","21100"
"6531345321","2023","2","2110327","3","   ","08/04/2026","21","2110","21100"
"6531345321","2023","2","2110201","3","   ","08/04/2026","21","2110","21100"
"6531345321","2023","1","2603284","3","   ","08/04/2026","21","2110","21100"
"6531345321","2023","1","2110263","1","   ","08/04/2026","21","2110","21100"
"6531345321","2023","1","2110211","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","2","5500112","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","2","2304104","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","2","2302127","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","2","2110221","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","1","5500111","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","1","2304103","3","   ","08/04/2026","21","2110","21100"
"6531345321","2022","1","2110101","3","   ","08/04/2026","21","2110","21100"
"6531346021","2025","1","2604365","3","   ","08/04/2026","21","2110","21100"
"6531346021","2025","1","2110488","2","   ","08/04/2026","21","2110","21100"
"6531346021","2025","1","2110415","3","   ","08/04/2026","21","2110","21100"
"6531346021","2025","1","2100301","2","   ","08/04/2026","21","2110","21100"
"6531346021","2024","2","2110572","3","   ","08/04/2026","21","2110","21100"
"6531346021","2024","2","2110471","3","   ","08/04/2026","21","2110","21100"
"6531346021","2024","2","2110392","1","   ","08/04/2026","21","2110","21100"
"6531346021","2024","2","2110313","3","   ","08/04/2026","21","2110","21100"
"6531346021","2024","1","2110431","3","   ","08/04/2026","21","2110","21100"
"6531346021","2024","1","2110363","1","   ","08/04/2026","21","2110","21100"
"6531346021","2024","1","2110335","3","   ","08/04/2026","21","2110","21100"
"6531346021","2024","1","2110233","1","   ","08/04/2026","21","2110","21100"
"6531346021","2023","2","5500208","3","   ","08/04/2026","21","2110","21100"
"6531346021","2023","2","2110356","3","   ","08/04/2026","21","2110","21100"
"6531346021","2023","2","2110316","3","   ","08/04/2026","21","2110","21100"
"6531346021","2023","2","0201254","3","   ","08/04/2026","21","2110","21100"
"6531346021","2023","1","3200106","3","   ","08/04/2026","21","2110","21100"
"6531346021","2023","1","2110263","1","   ","08/04/2026","21","2110","21100"
"6531346021","2023","1","2110211","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","2","5500112","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","2","2304104","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","2","2302127","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","2","2110221","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","1","5500111","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","1","2304103","3","   ","08/04/2026","21","2110","21100"
"6531346021","2022","1","2110101","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","2","5500308","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","2","2110503","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","2","2110446","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","2","2110336","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","1","2110431","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","1","2110363","1","   ","08/04/2026","21","2110","21100"
"6531347621","2024","1","2110335","3","   ","08/04/2026","21","2110","21100"
"6531347621","2024","1","2110233","1","   ","08/04/2026","21","2110","21100"
"6531347621","2024","1","0296110","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","2","2305120","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","2","2110366","1","   ","08/04/2026","21","2110","21100"
"6531347621","2023","2","2110327","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","2","2110201","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","1","2603284","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","1","2110263","1","   ","08/04/2026","21","2110","21100"
"6531347621","2023","1","2110211","3","   ","08/04/2026","21","2110","21100"
"6531347621","2023","1","0295126","3","   ","08/04/2026","21","2110","21100"
"6531347621","2022","2","2304184","1","   ","08/04/2026","21","2110","21100"
"6531347621","2022","2","2302163","1","   ","08/04/2026","21","2110","21100"
"6531347621","2022","2","2301108","3","   ","08/04/2026","21","2110","21100"
"6572049321","2025","1","2107811","12","   ","08/04/2026","21","2107","21070"
"6572049321","2024","1","2107811","12","   ","08/04/2026","21","2107","21070"
"6572049321","2023","2","2107811","12","   ","08/04/2026","21","2107","21070"
"6572049321","2023","1","5500503","3","   ","08/04/2026","21","2107","21070"
"6572049321","2023","1","2107659","4","   ","08/04/2026","21","2107","21070"
"6572049321","2022","2","2107658","4","   ","08/04/2026","21","2107","21070"
"6572051521","2025","1","2110811","12","   ","08/04/2026","21","2110","21101"
"6572051521","2024","2","2110811","12","   ","08/04/2026","21","2110","21101"
"6572051521","2023","2","2110811","12","   ","08/04/2026","21","2110","21101"
"6572051521","2023","2","2110625","3","   ","08/04/2026","21","2110","21101"
"6572051521","2023","1","2110607","3","   ","08/04/2026","21","2110","21101"
"6572051521","2022","2","2110746","3","   ","08/04/2026","21","2110","21101"
"6572053821","2022","2","2101793","0","   ","08/04/2026","21","2101","21010"
"6572053821","2022","2","2101614","3","   ","08/04/2026","21","2101","21010"
"6572059621","2024","2","2110814","24","   ","08/04/2026","21","2110","21100"
"6572059621","2023","2","2110814","24","   ","08/04/2026","21","2110","21100"
"6572059621","2023","1","2110702","1","   ","08/04/2026","21","2110","21100"
"6572059621","2023","1","2110531","3","   ","08/04/2026","21","2110","21100"
"6572059621","2022","2","2110701","1","   ","08/04/2026","21","2110","21100"
"6572059621","2022","2","2110572","3","   ","08/04/2026","21","2110","21100"
"6572064721","2024","2","2110811","12","   ","08/04/2026","21","2110","21102"
"6572064721","2024","1","2110640","3","   ","08/04/2026","21","2110","21102"
"6572064721","2023","2","2110673","3","   ","08/04/2026","21","2110","21102"
"6572064721","2023","1","2110722","3","   ","08/04/2026","21","2110","21102"
"6572064721","2022","2","2110725","3","   ","08/04/2026","21","2110","21102"
"6572064721","2022","2","2110634","3","   ","08/04/2026","21","2110","21102"
"6572070421","2022","2","2101871","3","   ","08/04/2026","21","2101","21010"
"6572070421","2022","2","2101697","3","   ","08/04/2026","21","2101","21010"
"6572080721","2025","1","2109811","12","   ","08/04/2026","21","2109","21091"
"6431137021","2022","1","2103213","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","3","2301108","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","2","2304184","1","   ","08/04/2026","21","2108","21080"
"6431137021","2021","2","2302163","1","   ","08/04/2026","21","2108","21080"
"6431137021","2021","2","2301107","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","1","5500111","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","1","2109101","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","1","2110101","3","   ","08/04/2026","21","2108","21080"
"6431137021","2021","1","2304183","1","   ","08/04/2026","21","2108","21080"
"6431138721","2025","1","2110101","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","3","2304103","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","2","2304103","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","2","2108499","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","2","2108416","1","   ","08/04/2026","21","2108","21080"
"6431138721","2024","2","2103213","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","1","2301207","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","1","2108561","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","1","2104253","3","   ","08/04/2026","21","2108","21080"
"6431138721","2024","1","2100301","2","   ","08/04/2026","21","2108","21080"
"6431138721","2023","2","2108412","3","   ","08/04/2026","21","2108","21080"
"6431138721","2023","2","2108372","3","   ","08/04/2026","21","2108","21080"
"6431138721","2023","2","2108326","3","   ","08/04/2026","21","2108","21080"
"6431138721","2023","2","2108306","1","   ","08/04/2026","21","2108","21080"
"6431138721","2023","1","2108332","3","   ","08/04/2026","21","2108","21080"
"6431138721","2023","1","2108311","3","   ","08/04/2026","21","2108","21080"
"6431138721","2023","1","2100311","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","3","2301108","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","2","2112343","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","2","2108202","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","2","2104253","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","1","5500208","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","1","3098101","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","1","2108205","3","   ","08/04/2026","21","2108","21080"
"6431138721","2022","1","2103213","3","   ","08/04/2026","21","2108","21080"
"6431138721","2021","3","2301108","3","   ","08/04/2026","21","2108","21080"
"6431138721","2021","2","2304184","1","   ","08/04/2026","21","2108","21080"
"6431138721","2021","2","2302163","1","   ","08/04/2026","21","2108","21080"
"6431138721","2021","2","2301107","3","   ","08/04/2026","21","2108","21080"
"6431138721","2021","2","2103106","3","   ","08/04/2026","21","2108","21080"
"6431138721","2021","1","2304183","1","   ","08/04/2026","21","2108","21080"
"6431138721","2021","1","2301107","3","   ","08/04/2026","21","2108","21080"
"6431138721","2021","1","2109101","3","   ","08/04/2026","21","2108","21080"
"6431144421","2025","1","2304104","3","   ","08/04/2026","21","2108","21080"
"6431144421","2025","1","2301207","3","   ","08/04/2026","21","2108","21080"
"6431144421","2025","1","2104253","3","   ","08/04/2026","21","2108","21080"
"6431144421","2025","1","2103106","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","3","2304103","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","2","5500308","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","2","2108562","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","2","2108421","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","2","2108414","1","   ","08/04/2026","21","2108","21080"
"6431144421","2024","1","5500208","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","1","2108564","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","1","2108415","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","1","2104253","3","   ","08/04/2026","21","2108","21080"
"6431144421","2024","1","2100301","2","   ","08/04/2026","21","2108","21080"
"6431144421","2023","2","2108412","3","   ","08/04/2026","21","2108","21080"
"6431144421","2023","2","2108372","3","   ","08/04/2026","21","2108","21080"
"6431144421","2023","2","2108326","3","   ","08/04/2026","21","2108","21080"
"6431144421","2023","2","2108306","1","   ","08/04/2026","21","2108","21080"
"6431144421","2023","1","2108371","3","   ","08/04/2026","21","2108","21080"
"6431144421","2023","1","2108325","3","   ","08/04/2026","21","2108","21080"
"6431144421","2023","1","2108301","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","3","3743422","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","2","2801321","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","2","2302127","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","2","2108234","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","2","2106251","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","1","5500208","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","1","2301107","3","   ","08/04/2026","21","2108","21080"
"6431144421","2022","1","2104253","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","3","3303191","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","2","5500112","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","2","2304184","1","   ","08/04/2026","21","2108","21080"
"6431144421","2021","2","2302163","1","   ","08/04/2026","21","2108","21080"
"6431144421","2021","2","2301107","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","1","2304103","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","1","2100111","3","   ","08/04/2026","21","2108","21080"
"6431144421","2021","1","2304183","1","   ","08/04/2026","21","2108","21080"
"6431144421","2021","1","2109101","3","   ","08/04/2026","21","2108","21080"
"6431148021","2025","1","2304103","3","   ","08/04/2026","21","2108","21080"
"6431148021","2025","1","2108564","3","   ","08/04/2026","21","2108","21080"
"6431148021","2025","1","0201254","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","2","2108534","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","2","2108414","1","   ","08/04/2026","21","2108","21080"
"6431148021","2024","2","2108342","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","2","2104253","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","1","2108561","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","1","2108415","3","   ","08/04/2026","21","2108","21080"
"6431148021","2024","1","2104253","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","2","5500308","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","2","2108373","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","2","2108342","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","2","2108307","1","   ","08/04/2026","21","2108","21080"
"6431148021","2023","1","2108371","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","1","2108325","3","   ","08/04/2026","21","2108","21080"
"6431148021","2023","1","2108301","3","   ","08/04/2026","21","2108","21080"
"6431148021","2022","3","2304104","3","   ","08/04/2026","21","2108","21080"
"6431148021","2022","2","2112343","3","   ","08/04/2026","21","2108","21080"
"6431148021","2022","2","2108202","3","   ","08/04/2026","21","2108","21080"
"6431148021","2022","2","2104253","3","   ","08/04/2026","21","2108","21080"
"6431148021","2022","2","0123101","3","   ","08/04/2026","21","2108","21080"
"6531347621","2022","2","2110215","3","   ","08/04/2026","21","2110","21100"
"6531347621","2022","1","2304183","1","   ","08/04/2026","21","2110","21100"
"6531347621","2022","1","2301107","3","   ","08/04/2026","21","2110","21100"
"6531347621","2022","1","2100111","3","   ","08/04/2026","21","2110","21100"
"6531401821","2025","1","2111444","3","   ","08/04/2026","21","2111","21113"
"6531401821","2025","1","2111402","1","   ","08/04/2026","21","2111","21113"
"6531401821","2025","1","2111304","3","   ","08/04/2026","21","2111","21113"
"6531401821","2025","1","2100301","2","   ","08/04/2026","21","2111","21113"
"6531401821","2024","2","2111416","3","   ","08/04/2026","21","2111","21113"
"6531401821","2024","2","2111401","1","   ","08/04/2026","21","2111","21113"
"6531401821","2024","2","2111310","3","   ","08/04/2026","21","2111","21113"
"6531401821","2024","2","2111303","3","   ","08/04/2026","21","2111","21113"
"6531401821","2024","1","2111312","3","   ","08/04/2026","21","2111","21113"
"6531401821","2024","1","2111307","1","   ","08/04/2026","21","2111","21113"
"6531401821","2024","1","2111301","3","   ","08/04/2026","21","2111","21113"
"6531401821","2024","1","2100311","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","2","5100101","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","2","2111208","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","2","2104253","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","2","2102391","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","1","2111204","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","1","2111202","3","   ","08/04/2026","21","2111","21113"
"6531401821","2023","1","2103295","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","3","3200106","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","2","5500112","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","2","2304104","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","2","2302127","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","2","2103106","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","1","2304183","1","   ","08/04/2026","21","2111","21113"
"6531401821","2022","1","2301107","3","   ","08/04/2026","21","2111","21113"
"6531401821","2022","1","2109101","3","   ","08/04/2026","21","2111","21113"
"6531403021","2025","1","2111444","3","   ","08/04/2026","21","2111","21113"
"6531403021","2025","1","2111402","1","   ","08/04/2026","21","2111","21113"
"6531403021","2025","1","2111304","3","   ","08/04/2026","21","2111","21113"
"6531403021","2025","1","2100301","2","   ","08/04/2026","21","2111","21113"
"6531403021","2024","2","2111404","3","   ","08/04/2026","21","2111","21113"
"6531403021","2024","2","2111311","3","   ","08/04/2026","21","2111","21113"
"6531403021","2024","2","2111309","1","   ","08/04/2026","21","2111","21113"
"6531403021","2024","1","5500308","3","   ","08/04/2026","21","2111","21113"
"6531403021","2024","1","2111308","3","   ","08/04/2026","21","2111","21113"
"6531403021","2024","1","2111306","3","   ","08/04/2026","21","2111","21113"
"6531403021","2024","1","2100311","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","3","3303191","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","2","2111210","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","2","2111206","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","2","2102392","1","   ","08/04/2026","21","2111","21113"
"6531403021","2023","1","2111205","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","1","2111203","1","   ","08/04/2026","21","2111","21113"
"6531403021","2023","1","2111200","3","   ","08/04/2026","21","2111","21113"
"6531403021","2023","1","2103213","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","3","2305100","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","2","2304184","1","   ","08/04/2026","21","2111","21113"
"6531403021","2022","2","2302163","1","   ","08/04/2026","21","2111","21113"
"6531403021","2022","2","2301108","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","1","5500111","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","1","2304103","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","1","2110101","3","   ","08/04/2026","21","2111","21113"
"6531403021","2022","1","2100111","3","   ","08/04/2026","21","2111","21113"
"6531404721","2025","1","2302127","3","   ","08/04/2026","21","2111","21113"
"6531404721","2025","1","2111407","3","   ","08/04/2026","21","2111","21113"
"6531404721","2025","1","2111305","1","   ","08/04/2026","21","2111","21113"
"6531404721","2025","1","2104203","3","   ","08/04/2026","21","2111","21113"
"6531404721","2024","2","2304184","1","   ","08/04/2026","21","2111","21113"
"6531404721","2024","2","2111416","3","   ","08/04/2026","21","2111","21113"
"6531404721","2024","2","2111401","1","   ","08/04/2026","21","2111","21113"
"6531404721","2024","2","2111310","3","   ","08/04/2026","21","2111","21113"
"6531404721","2024","2","2111303","3","   ","08/04/2026","21","2111","21113"
"6531404721","2024","1","2111312","3","   ","08/04/2026","21","2111","21113"
"6531404721","2024","1","2111307","1","   ","08/04/2026","21","2111","21113"
"6531404721","2024","1","2111301","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","3","3700104","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","3","2301108","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","2","2301107","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","2","2111208","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","2","2104253","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","2","2102391","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","1","2111204","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","1","2111202","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","1","2103295","3","   ","08/04/2026","21","2111","21113"
"6531404721","2023","1","2103106","3","   ","08/04/2026","21","2111","21113"
"6531404721","2022","3","3305101","3","   ","08/04/2026","21","2111","21113"
"6531404721","2022","1","5500111","3","   ","08/04/2026","21","2111","21113"
"6531404721","2022","1","2304103","3","   ","08/04/2026","21","2111","21113"
"6531404721","2022","1","2110101","3","   ","08/04/2026","21","2111","21113"
"6531404721","2022","1","2100111","3","   ","08/04/2026","21","2111","21113"
"6531405321","2025","1","2223041","3","   ","08/04/2026","21","2111","21113"
"6531405321","2025","1","2111412","3","   ","08/04/2026","21","2111","21113"
"6531405321","2025","1","2111305","1","   ","08/04/2026","21","2111","21113"
"6531405321","2025","1","2104203","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","2","2111416","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","2","2111401","1","   ","08/04/2026","21","2111","21113"
"6531405321","2024","2","2111310","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","2","2111303","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","1","5500308","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","1","2111308","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","1","2111306","3","   ","08/04/2026","21","2111","21113"
"6531405321","2024","1","2103213","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","2","5500208","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","2","2111208","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","2","2104253","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","2","2102391","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","1","2111205","3","   ","08/04/2026","21","2111","21113"
"6531405321","2023","1","2111203","1","   ","08/04/2026","21","2111","21113"
"6531405321","2023","1","2111200","3","   ","08/04/2026","21","2111","21113"
"6532033721","2022","2","2301107","3","   ","08/04/2026","21","2101","21010"
"6532033721","2022","2","2109101","3","   ","08/04/2026","21","2101","21010"
"6532033721","2022","2","2100111","3","   ","08/04/2026","21","2101","21010"
"6532033721","2022","1","2304183","1","   ","08/04/2026","21","2101","21010"
"6532033721","2022","1","2302127","3","   ","08/04/2026","21","2101","21010"
